order_id,product_id,customer_id,price,quantity,discount,order_date,shipping_date,shipping_method,order_status
729685061,33822,98906,44.7,2,0.1,2023-01-09,2023-01-14,Standard,Shipped
315147688,33822,36379,198.46,3,0.0,2023-12-19,2023-12-21,Overnight,Returned
843473702,30475,85813,145.86,3,0.1,2024-04-23,2024-04-28,Two-Day,Shipped
212579573,84337,15530,129.02,1,0.15,2023-12-03,2023-12-05,Express,Returned
769929016,72903,41328,125.38,3,0.15,2023-08-24,2023-08-28,Overnight,Delivered
987001282,70433,57555,12.37,3,0.0,2024-02-14,2024-02-16,Standard,Delivered
308739111,33822,86767,229.05,3,0.0,2023-10-25,2023-10-29,Standard,Delivered
286988502,72903,44340,182.52,3,0.1,2023-07-22,2023-07-25,Express,Delivered
289061692,64759,44313,228.56,1,0.15,2023-07-20,2023-07-21,Express,Shipped
219152069,30475,37556,83.22,2,0.0,2024-11-01,2024-11-08,Two-Day,Returned
957944228,76338,66848,220.81,1,0.0,2023-06-25,2023-06-30,Express,Delivered
671826271,71567,59054,86.31,4,0.15,2023-07-14,2023-07-16,Express,Delivered
303046903,64759,80184,80.6,2,0.0,2024-09-22,2024-09-27,Express,Delivered
400726419,64759,26575,214.36,5,0.05,2024-10-06,2024-10-13,Express,Returned
605375157,50681,96966,157.57,2,0.1,2023-03-25,2023-04-01,Overnight,Returned
635354547,96434,70852,52.96,3,0.1,2024-06-05,2024-06-08,Overnight,Returned
388123003,76338,62552,163.15,5,0.15,2024-05-21,2024-05-25,Standard,Delivered
585417273,64759,40721,105.02,3,0.05,2023-08-13,2023-08-15,Overnight,Processing
501694717,63401,82161,30.34,1,0.0,2023-06-10,2023-06-17,Overnight,Processing
727024665,70433,70981,132.94,3,0.05,2023-12-27,2023-12-29,Overnight,Shipped
494612942,50681,75213,86.08,4,0.0,2024-03-18,2024-03-22,Express,Shipped
792944501,54743,57067,226.35,3,0.1,2023-08-28,2023-08-31,Standard,Delivered
227332770,54743,57216,19.19,2,0.0,2023-08-22,2023-08-23,Express,Returned
425038380,22456,99592,212.91,2,0.15,2023-12-04,2023-12-07,Express,Returned
109163182,50681,49252,77.64,3,0.05,2024-07-10,2024-07-13,Overnight,Processing
606810427,33822,77193,247.43,2,0.05,2024-11-02,2024-11-03,Express,Delivered
350958360,96434,86939,198.63,4,0.15,2023-08-03,2023-08-07,Overnight,Delivered
301698698,71567,64747,60.3,4,0.1,2023-03-29,2023-04-01,Standard,Delivered
237810085,63401,11268,129.95,3,0.0,2023-05-23,2023-05-28,Express,Shipped
908126208,71567,80464,81.91,5,0.0,2024-03-11,2024-03-17,Standard,Delivered
710090318,33822,89036,229.3,5,0.05,2023-06-07,2023-06-10,Overnight,Delivered
673904893,71567,34685,123.95,3,0.1,2024-02-05,2024-02-06,Overnight,Returned
284064756,54743,98458,142.7,1,0.15,2023-11-08,2023-11-09,Overnight,Delivered
174615426,16606,60579,78.12,2,0.0,2023-07-11,2023-07-13,Standard,Shipped
656769159,70433,32521,88.43,4,0.05,2023-02-28,2023-03-03,Express,Delivered
549267758,84337,19012,103.36,2,0.0,2023-05-13,2023-05-18,Express,Delivered
862004093,33822,72230,48.11,5,0.0,2024-03-18,2024-03-25,Express,Processing
316576663,70433,28702,116.98,4,0.1,2024-04-14,2024-04-17,Express,Processing
627162809,84337,70646,148.27,1,0.0,2023-12-03,2023-12-08,Overnight,Delivered
758233277,64759,32954,109.61,2,0.1,2023-11-01,2023-11-05,Overnight,Shipped
296971836,22456,84529,32.93,1,0.0,2024-01-29,2024-02-04,Express,Delivered
413414056,33822,18748,177.53,2,0.05,2024-10-05,2024-10-10,Overnight,Processing
182177360,50681,23791,131.05,3,0.05,2023-05-05,2023-05-08,Overnight,Delivered
643382699,70433,70577,16.41,4,0.05,2023-09-16,2023-09-18,Two-Day,Returned
308739262,71567,14951,12.58,1,0.15,2024-02-13,2024-02-20,Express,Delivered
598479857,84337,70470,26.38,5,0.15,2024-11-17,2024-11-23,Express,Returned
605504475,64759,46587,211.98,2,0.0,2024-03-24,2024-03-26,Standard,Delivered
674080176,22456,61229,50.43,1,0.15,2023-10-29,2023-10-30,Two-Day,Delivered
291061870,72903,14514,224.25,5,0.0,2024-03-27,2024-03-30,Overnight,Returned
781601011,50681,78534,163.84,1,0.05,2023-02-18,2023-02-25,Two-Day,Shipped
105009792,70433,59465,194.11,2,0.0,2023-02-23,2023-02-28,Express,Delivered
552778389,70433,11908,90.91,2,0.15,2023-04-04,2023-04-05,Standard,Delivered
996987899,64759,97046,50.29,2,0.0,2023-04-09,2023-04-16,Overnight,Processing
451265476,30475,83669,160.43,5,0.0,2023-04-21,2023-04-28,Overnight,Shipped
329544518,54743,56737,87.61,1,0.05,2023-05-04,2023-05-06,Two-Day,Delivered
592606909,72903,18652,167.91,3,0.15,2024-02-03,2024-02-05,Two-Day,Delivered
541411867,63401,88494,129.9,1,0.15,2023-03-10,2023-03-12,Express,Delivered
448272764,33822,60930,172.7,2,0.0,2023-04-08,2023-04-13,Express,Returned
815509975,84337,18849,90.43,5,0.1,2023-11-22,2023-11-29,Overnight,Shipped
896516636,72903,75984,150.99,1,0.0,2024-06-07,2024-06-13,Standard,Processing
353828616,22456,66164,191.74,5,0.0,2023-05-08,2023-05-11,Standard,Delivered
418487640,72903,29879,100.18,1,0.0,2024-01-19,2024-01-23,Overnight,Returned
398635996,30475,94358,198.87,1,0.1,2023-12-03,2023-12-05,Overnight,Returned
125440523,72903,53420,92.25,2,0.1,2023-10-23,2023-10-30,Standard,Returned
838036271,22456,39156,155.94,4,0.1,2023-09-12,2023-09-19,Two-Day,Delivered
106488260,54743,74440,26.8,2,0.0,2024-03-28,2024-04-03,Express,Delivered
286482992,76338,81938,209.49,2,0.0,2023-05-09,2023-05-10,Standard,Shipped
276264180,22456,35891,68.78,2,0.1,2024-04-23,2024-04-26,Express,Delivered
581327523,33822,36398,75.25,4,0.0,2023-10-20,2023-10-25,Two-Day,Shipped
605424753,84337,65403,131.27,4,0.0,2024-01-22,2024-01-24,Overnight,Delivered
189370596,50681,49351,152.84,2,0.1,2024-01-26,2024-01-30,Express,Delivered
428401021,84337,47122,100.04,5,0.05,2024-01-25,2024-01-29,Standard,Delivered
603862456,72903,30280,229.87,1,0.0,2023-05-20,2023-05-26,Two-Day,Shipped
523751880,22456,58908,102.17,3,0.15,2024-02-19,2024-02-23,Standard,Shipped
513203779,16606,84135,48.97,4,0.0,2023-02-09,2023-02-10,Two-Day,Processing
839259862,30475,17563,166.22,4,0.15,2024-05-15,2024-05-21,Express,Delivered
973087834,30475,92700,179.57,1,0.15,2024-05-04,2024-05-05,Express,Delivered
831289574,82564,43330,69.38,5,0.15,2024-09-11,2024-09-15,Express,Delivered
199112600,33822,60377,105.44,5,0.0,2023-04-30,2023-05-07,Express,Shipped
558349758,63401,49612,130.16,5,0.15,2023-06-19,2023-06-26,Overnight,Processing
541961791,50681,21648,36.23,5,0.0,2023-11-12,2023-11-18,Express,Delivered
527317270,22456,50383,11.54,2,0.05,2023-08-03,2023-08-09,Standard,Delivered
847664372,71567,78807,110.04,3,0.15,2023-03-13,2023-03-20,Overnight,Delivered
300145519,22456,27607,57.52,2,0.1,2023-06-30,2023-07-03,Standard,Shipped
328248925,82564,36337,24.16,2,0.0,2024-08-03,2024-08-10,Two-Day,Shipped
770467435,54743,93418,49.87,3,0.0,2024-03-27,2024-04-02,Overnight,Delivered
467382830,70433,86761,66.35,4,0.15,2023-10-11,2023-10-12,Standard,Delivered
907237702,70433,97205,149.79,1,0.0,2023-03-04,2023-03-07,Express,Processing
747450075,96434,44843,233.71,4,0.0,2023-01-08,2023-01-12,Overnight,Delivered
468376600,30475,41404,235.84,4,0.05,2024-01-15,2024-01-21,Standard,Delivered
207564624,70433,69889,218.93,4,0.15,2023-12-05,2023-12-12,Express,Delivered
669758914,63401,42576,98.42,5,0.15,2024-09-08,2024-09-09,Overnight,Processing
301793602,70433,93633,239.81,3,0.0,2024-02-28,2024-03-05,Two-Day,Delivered
577070108,72903,89529,126.29,5,0.0,2023-11-30,2023-12-06,Two-Day,Shipped
851082116,16606,23166,186.23,3,0.1,2024-05-02,2024-05-08,Express,Returned
658404186,16606,84959,198.37,5,0.0,2023-05-27,2023-06-03,Express,Shipped
993733419,33822,81925,246.93,4,0.0,2023-03-31,2023-04-03,Overnight,Delivered
680537748,72903,41897,60.79,1,0.0,2024-05-08,2024-05-14,Overnight,Returned
450577559,16606,60264,193.91,2,0.15,2023-01-30,2023-02-01,Two-Day,Returned
232175587,33822,27793,231.46,4,0.0,2024-05-02,2024-05-08,Two-Day,Delivered
744974623,54743,94408,92.37,4,0.15,2024-08-12,2024-08-19,Overnight,Delivered
224221153,63401,21492,36.73,3,0.15,2023-08-17,2023-08-20,Express,Returned
494854627,82564,51074,238.98,5,0.15,2023-04-29,2023-05-04,Standard,Delivered
675099391,72903,60875,245.16,3,0.0,2023-03-05,2023-03-10,Express,Processing
734340885,72903,23970,104.87,5,0.05,2024-11-10,2024-11-15,Two-Day,Delivered
335046637,84337,99126,119.39,5,0.0,2023-10-31,2023-11-07,Express,Returned
960380468,64759,14501,153.73,3,0.1,2024-11-12,2024-11-19,Standard,Delivered
777613840,64759,38272,128.81,4,0.0,2024-08-10,2024-08-14,Two-Day,Delivered
886685642,16606,39500,178.1,1,0.0,2023-08-04,2023-08-11,Overnight,Returned
975112646,33822,30865,247.86,5,0.05,2024-02-06,2024-02-09,Two-Day,Shipped
473991966,50681,61296,103.86,5,0.15,2024-11-25,2024-11-29,Two-Day,Delivered
688421294,71567,22755,41.42,5,0.0,2023-07-19,2023-07-25,Two-Day,Shipped
719718049,82564,67918,177.03,3,0.0,2024-11-01,2024-11-03,Express,Delivered
799261476,70433,57477,184.23,5,0.0,2023-07-20,2023-07-26,Express,Shipped
280627976,16606,17383,33.05,4,0.0,2024-03-13,2024-03-19,Standard,Delivered
463446378,76338,66861,242.73,4,0.0,2024-06-11,2024-06-17,Standard,Delivered
624658062,63401,88139,239.09,4,0.15,2023-09-04,2023-09-08,Standard,Shipped
395510969,33822,95615,116.83,1,0.0,2024-10-27,2024-10-31,Standard,Delivered
788708018,33822,76813,63.98,5,0.1,2023-05-05,2023-05-09,Overnight,Delivered
736598991,82564,60326,126.21,4,0.0,2023-04-07,2023-04-14,Express,Delivered
866402704,16606,80452,54.37,1,0.05,2023-11-30,2023-12-01,Overnight,Delivered
727839970,96434,95419,39.78,2,0.15,2024-06-15,2024-06-22,Standard,Delivered
293206485,70433,82708,117.34,3,0.0,2024-09-05,2024-09-11,Standard,Delivered
800767402,82564,21510,145.0,1,0.0,2024-08-11,2024-08-13,Standard,Processing
684574207,82564,65450,244.5,1,0.0,2023-11-02,2023-11-05,Two-Day,Delivered
415032444,33822,80005,116.78,5,0.05,2024-06-15,2024-06-22,Two-Day,Processing
677898037,96434,37504,175.1,1,0.0,2023-12-27,2024-01-01,Standard,Delivered
994027302,72903,27590,154.51,2,0.1,2023-05-26,2023-05-29,Two-Day,Delivered
768203221,71567,19746,141.96,3,0.05,2023-05-12,2023-05-18,Express,Shipped
372923040,33822,65750,235.65,2,0.1,2024-04-12,2024-04-13,Express,Delivered
389265706,33822,94616,56.23,3,0.1,2024-10-06,2024-10-12,Express,Shipped
945876699,71567,59668,16.22,5,0.0,2023-06-07,2023-06-10,Standard,Delivered
218101000,33822,81875,107.63,3,0.15,2023-05-08,2023-05-13,Standard,Delivered
393403177,82564,39591,75.68,1,0.05,2023-12-08,2023-12-15,Express,Shipped
232610867,82564,79006,184.8,3,0.1,2023-04-18,2023-04-25,Overnight,Delivered
852108407,76338,46961,142.37,5,0.0,2024-06-25,2024-06-28,Standard,Delivered
518290447,82564,55242,203.46,5,0.1,2023-11-22,2023-11-29,Overnight,Shipped
378164668,70433,77314,181.17,2,0.0,2024-08-29,2024-08-31,Overnight,Processing
878913009,33822,58516,179.8,2,0.15,2023-10-01,2023-10-02,Overnight,Returned
571329715,30475,71428,130.54,3,0.05,2024-04-13,2024-04-15,Express,Delivered
193353560,63401,63282,194.94,1,0.15,2024-10-12,2024-10-19,Standard,Delivered
277288866,76338,17525,30.3,3,0.1,2023-09-03,2023-09-04,Overnight,Delivered
646193521,16606,27881,125.12,5,0.15,2024-03-10,2024-03-16,Standard,Shipped
304208516,16606,10955,181.4,5,0.15,2023-01-15,2023-01-20,Two-Day,Delivered
667055316,33822,89848,20.17,4,0.0,2024-11-08,2024-11-15,Express,Delivered
243149972,96434,56306,238.6,4,0.05,2023-03-18,2023-03-21,Overnight,Delivered
462880277,16606,99006,69.94,5,0.0,2024-01-18,2024-01-19,Two-Day,Delivered
384273996,72903,10292,187.13,5,0.05,2024-05-09,2024-05-12,Express,Delivered
986618025,16606,14643,234.5,5,0.05,2024-10-20,2024-10-25,Standard,Delivered
594301215,30475,49105,94.93,1,0.0,2023-01-07,2023-01-12,Express,Shipped
208810611,71567,74493,57.41,5,0.1,2023-12-30,2023-12-31,Express,Shipped
107420042,82564,96066,70.03,4,0.05,2023-05-07,2023-05-11,Two-Day,Delivered
295616478,96434,45321,36.09,4,0.15,2024-01-09,2024-01-13,Overnight,Delivered
902182950,71567,10761,96.22,2,0.0,2023-05-24,2023-05-27,Express,Delivered
523640548,71567,53412,226.24,2,0.15,2023-02-11,2023-02-13,Express,Shipped
227552271,71567,74103,142.03,2,0.0,2024-11-12,2024-11-15,Overnight,Processing
217824679,54743,12772,40.27,3,0.1,2024-02-03,2024-02-05,Standard,Returned
828330158,64759,54845,113.12,5,0.15,2023-08-31,2023-09-01,Standard,Shipped
403035036,84337,20828,192.62,2,0.1,2024-05-06,2024-05-09,Express,Returned
367862922,63401,25075,217.4,2,0.15,2024-06-07,2024-06-09,Overnight,Delivered
940435889,50681,23508,178.27,5,0.1,2024-04-30,2024-05-06,Express,Delivered
781264701,82564,40065,38.91,4,0.0,2024-08-28,2024-09-03,Two-Day,Delivered
118963722,76338,36167,31.82,1,0.05,2023-05-30,2023-06-03,Overnight,Processing
780011404,72903,39068,90.68,4,0.0,2023-11-10,2023-11-16,Overnight,Returned
218170604,63401,57654,77.33,3,0.15,2023-02-22,2023-02-25,Overnight,Delivered
295154324,70433,10070,22.51,3,0.0,2023-11-24,2023-11-25,Two-Day,Shipped
208192050,71567,34227,70.54,4,0.0,2023-10-14,2023-10-19,Two-Day,Delivered
818276952,70433,99517,142.42,2,0.0,2023-04-25,2023-04-26,Two-Day,Returned
936239053,76338,79319,155.13,2,0.15,2024-01-06,2024-01-12,Two-Day,Delivered
193663759,16606,23941,41.32,5,0.0,2024-08-21,2024-08-25,Standard,Processing
304476522,72903,68427,232.12,1,0.1,2024-11-01,2024-11-08,Two-Day,Delivered
316894903,96434,30142,20.51,2,0.05,2024-04-30,2024-05-07,Two-Day,Processing
581554115,33822,25391,228.6,1,0.05,2023-12-22,2023-12-25,Overnight,Processing
123487997,82564,88532,75.8,2,0.0,2024-05-30,2024-06-06,Standard,Processing
844965656,72903,62100,128.81,5,0.1,2023-03-04,2023-03-11,Standard,Delivered
646833484,71567,83727,197.05,4,0.1,2024-03-24,2024-03-31,Two-Day,Delivered
271801968,76338,38548,152.11,1,0.1,2023-07-08,2023-07-09,Overnight,Processing
425784189,64759,38879,81.13,3,0.1,2024-06-21,2024-06-24,Standard,Delivered
672911909,72903,48252,19.38,2,0.0,2023-08-18,2023-08-19,Express,Delivered
367370380,64759,37521,138.3,1,0.15,2023-02-22,2023-02-28,Two-Day,Returned
448495661,54743,81994,73.37,2,0.05,2024-09-11,2024-09-14,Two-Day,Delivered
976089749,70433,56593,62.63,3,0.0,2023-02-28,2023-03-06,Two-Day,Delivered
935570846,50681,86449,35.55,4,0.15,2024-07-04,2024-07-10,Two-Day,Returned
691500536,72903,67958,62.95,3,0.0,2024-10-11,2024-10-16,Overnight,Delivered
883629560,22456,66872,98.47,4,0.0,2024-04-01,2024-04-03,Overnight,Delivered
975741671,64759,33083,55.33,4,0.15,2024-04-15,2024-04-17,Express,Returned
433032005,82564,33295,206.2,5,0.0,2023-10-16,2023-10-17,Standard,Delivered
363339299,84337,94557,242.89,1,0.15,2023-03-15,2023-03-19,Express,Returned
207084212,71567,60330,14.97,1,0.15,2023-01-13,2023-01-18,Standard,Delivered
189760032,63401,28695,235.26,5,0.0,2023-09-12,2023-09-19,Standard,Delivered
978595000,30475,21136,58.56,4,0.1,2024-07-09,2024-07-15,Overnight,Delivered
614223965,82564,41956,23.41,3,0.15,2023-11-11,2023-11-14,Standard,Delivered
684805001,63401,23443,132.77,4,0.0,2023-02-15,2023-02-16,Standard,Delivered
558633176,71567,29316,94.79,3,0.0,2023-01-25,2023-01-27,Overnight,Returned
282062648,54743,39428,34.42,3,0.0,2023-04-26,2023-04-30,Standard,Processing
487076952,16606,21115,224.94,5,0.0,2023-12-08,2023-12-09,Express,Shipped
743827930,82564,99054,112.06,3,0.1,2024-06-27,2024-06-30,Two-Day,Delivered
636066442,33822,58380,233.89,1,0.0,2023-04-17,2023-04-20,Express,Returned
258677766,71567,68549,183.12,4,0.0,2023-05-31,2023-06-03,Standard,Processing
399011485,82564,21855,87.53,2,0.0,2024-03-13,2024-03-19,Overnight,Delivered
555086222,84337,64256,154.42,3,0.0,2023-11-23,2023-11-27,Express,Shipped
633759522,96434,79962,128.22,5,0.0,2024-03-04,2024-03-09,Overnight,Delivered
552948066,96434,85743,196.38,2,0.15,2024-08-17,2024-08-23,Standard,Delivered
318269877,64759,12248,96.98,4,0.0,2024-01-06,2024-01-07,Standard,Delivered
936065712,64759,28264,80.73,2,0.1,2023-12-24,2023-12-27,Overnight,Delivered
341148670,70433,28061,38.14,2,0.05,2023-08-04,2023-08-11,Standard,Returned
158071545,22456,23894,169.06,1,0.05,2024-03-10,2024-03-13,Express,Delivered
251695555,54743,42118,28.5,5,0.05,2023-05-31,2023-06-03,Express,Delivered
250444543,22456,79133,177.66,3,0.05,2024-04-26,2024-05-02,Overnight,Returned
939018541,33822,11731,78.82,2,0.0,2023-12-12,2023-12-16,Standard,Processing
272173204,70433,61955,209.84,4,0.1,2023-06-27,2023-07-02,Two-Day,Processing
861661789,72903,65531,233.55,3,0.0,2024-05-28,2024-05-31,Overnight,Delivered
764693183,70433,38692,104.15,5,0.1,2023-08-05,2023-08-09,Standard,Returned
436284832,33822,94133,107.22,4,0.0,2024-04-24,2024-04-28,Standard,Delivered
309090380,63401,24208,35.06,3,0.1,2024-10-24,2024-10-28,Two-Day,Delivered
274762655,96434,23954,25.68,5,0.0,2023-09-03,2023-09-06,Two-Day,Delivered
785464921,16606,14242,67.68,1,0.1,2024-07-18,2024-07-20,Standard,Processing
151592119,30475,22217,236.44,1,0.0,2024-05-10,2024-05-11,Two-Day,Shipped
437662209,50681,61202,184.17,2,0.15,2024-05-27,2024-05-29,Standard,Delivered
640713195,54743,75821,203.8,2,0.0,2024-02-22,2024-02-28,Overnight,Shipped
140166847,63401,31131,46.37,4,0.0,2024-08-23,2024-08-30,Standard,Returned
967020791,33822,95749,43.81,2,0.1,2023-08-26,2023-08-28,Two-Day,Shipped
412288779,30475,91719,215.43,4,0.0,2023-05-15,2023-05-18,Overnight,Delivered
751629270,54743,29975,146.06,4,0.0,2023-08-02,2023-08-07,Standard,Delivered
956183507,50681,21425,129.74,4,0.0,2023-11-13,2023-11-18,Express,Delivered
400773683,76338,57622,94.81,1,0.0,2023-06-15,2023-06-16,Overnight,Delivered
919422169,16606,67939,166.07,2,0.0,2024-04-29,2024-05-02,Overnight,Delivered
407761324,71567,63612,215.68,2,0.05,2024-01-08,2024-01-15,Two-Day,Processing
501239174,54743,99417,109.17,4,0.0,2024-10-01,2024-10-04,Standard,Processing
895688388,50681,42088,177.94,5,0.0,2024-10-21,2024-10-22,Express,Delivered
269872191,76338,62334,214.92,2,0.05,2023-10-25,2023-10-29,Overnight,Returned
600232257,84337,94211,138.43,4,0.0,2023-04-06,2023-04-09,Standard,Delivered
924866347,71567,36145,106.36,1,0.0,2023-04-21,2023-04-25,Two-Day,Processing
854079040,22456,72419,37.44,4,0.0,2024-05-12,2024-05-14,Express,Shipped
329211822,30475,84475,17.52,5,0.05,2023-05-30,2023-06-05,Standard,Delivered
329158874,70433,37720,218.32,4,0.0,2024-03-16,2024-03-20,Two-Day,Returned
252189904,54743,45901,107.22,3,0.15,2023-06-30,2023-07-01,Overnight,Shipped
819025194,16606,44006,54.18,1,0.0,2024-06-21,2024-06-23,Overnight,Delivered
313250824,30475,64932,125.59,5,0.15,2023-11-01,2023-11-03,Express,Returned
843997253,76338,61005,207.52,5,0.1,2024-03-23,2024-03-26,Express,Delivered
761975126,82564,52432,169.38,3,0.0,2024-11-14,2024-11-19,Express,Shipped
439740334,54743,98335,107.53,5,0.15,2023-06-01,2023-06-05,Standard,Shipped
582462965,33822,85809,33.39,2,0.15,2023-05-09,2023-05-15,Express,Shipped
278349620,76338,59487,61.87,2,0.0,2024-07-13,2024-07-20,Standard,Delivered
424210400,16606,50234,130.5,1,0.15,2024-01-08,2024-01-09,Overnight,Returned
540649487,30475,56165,208.76,4,0.1,2024-04-11,2024-04-15,Two-Day,Delivered
559973407,30475,33186,142.66,2,0.1,2023-06-30,2023-07-04,Overnight,Shipped
808246120,22456,99165,115.0,3,0.15,2023-10-19,2023-10-26,Standard,Delivered
797529095,70433,90774,233.8,1,0.05,2023-04-17,2023-04-18,Standard,Returned
724094803,50681,14277,170.25,4,0.0,2024-03-30,2024-04-04,Express,Shipped
222944626,72903,71548,238.13,3,0.05,2024-07-18,2024-07-22,Overnight,Returned
502270717,50681,39351,131.81,3,0.15,2024-02-10,2024-02-11,Two-Day,Delivered
359367110,70433,64336,17.84,1,0.0,2024-02-29,2024-03-06,Two-Day,Processing
459800080,82564,84997,248.28,2,0.1,2024-09-06,2024-09-09,Overnight,Delivered
522321705,64759,16760,202.32,5,0.05,2024-09-23,2024-09-29,Express,Returned
286527496,71567,51697,134.15,4,0.0,2024-02-04,2024-02-10,Standard,Returned
227101749,33822,85619,198.23,3,0.1,2023-05-10,2023-05-15,Express,Delivered
200142973,70433,67333,12.77,5,0.0,2023-07-28,2023-07-29,Standard,Processing
713958957,71567,13314,188.16,2,0.05,2024-07-10,2024-07-11,Two-Day,Delivered
338107857,63401,35405,138.5,2,0.15,2023-09-03,2023-09-09,Overnight,Delivered
395241238,54743,28844,160.59,5,0.0,2024-11-06,2024-11-07,Standard,Shipped
214972684,82564,47022,72.88,2,0.0,2024-09-02,2024-09-03,Standard,Shipped
323308727,71567,23195,127.85,1,0.05,2024-01-06,2024-01-13,Standard,Shipped
325803577,33822,65038,100.06,3,0.15,2024-10-02,2024-10-03,Overnight,Delivered
110888052,16606,33419,168.32,5,0.0,2023-07-04,2023-07-07,Standard,Delivered
759282845,76338,81628,11.2,5,0.15,2023-12-22,2023-12-26,Two-Day,Delivered
131734701,96434,13019,134.32,2,0.0,2023-07-17,2023-07-22,Two-Day,Delivered
451693111,82564,38804,30.03,2,0.0,2023-08-11,2023-08-12,Two-Day,Shipped
474256340,22456,82285,166.46,4,0.15,2023-07-24,2023-07-25,Overnight,Shipped
307290415,63401,32670,57.49,3,0.05,2024-06-08,2024-06-12,Standard,Processing
277868678,50681,36978,238.9,4,0.05,2024-08-24,2024-08-27,Overnight,Shipped
391707648,64759,51779,159.5,5,0.05,2024-09-02,2024-09-08,Overnight,Delivered
501537013,16606,92929,206.64,4,0.0,2024-08-03,2024-08-06,Standard,Processing
540028278,63401,89152,208.4,5,0.0,2023-09-17,2023-09-22,Overnight,Delivered
968700591,30475,66280,199.82,3,0.0,2023-04-28,2023-04-30,Standard,Delivered
499393610,82564,51215,39.35,3,0.15,2024-11-03,2024-11-06,Standard,Returned
599694347,76338,52147,225.7,5,0.0,2023-12-03,2023-12-05,Overnight,Delivered
666143648,72903,23489,144.63,5,0.15,2024-09-08,2024-09-10,Standard,Processing
832433572,50681,67043,86.27,3,0.0,2024-10-23,2024-10-27,Express,Delivered
150242357,63401,65212,38.62,4,0.0,2024-05-20,2024-05-24,Two-Day,Processing
718919629,70433,47360,14.28,5,0.0,2024-01-28,2024-01-30,Overnight,Delivered
532514798,70433,79922,230.33,1,0.0,2023-05-15,2023-05-22,Standard,Delivered
991044883,50681,64405,183.58,3,0.0,2024-04-26,2024-04-27,Two-Day,Shipped
931734840,30475,74725,156.96,4,0.0,2023-03-23,2023-03-28,Overnight,Shipped
501478598,76338,23466,17.03,1,0.0,2024-10-18,2024-10-19,Express,Delivered
838303704,22456,67105,64.32,1,0.0,2023-11-27,2023-12-04,Two-Day,Processing
156361762,63401,15646,36.59,3,0.0,2023-01-06,2023-01-12,Two-Day,Delivered
972399693,71567,45377,177.68,2,0.1,2024-09-19,2024-09-26,Overnight,Delivered
258915379,50681,86563,223.07,4,0.15,2023-05-10,2023-05-13,Overnight,Returned
666494300,72903,85744,124.7,4,0.0,2023-05-06,2023-05-11,Two-Day,Returned
198568826,63401,48828,180.73,3,0.1,2024-05-09,2024-05-11,Express,Returned
321074031,22456,20225,28.03,4,0.0,2024-10-24,2024-10-30,Express,Delivered
602672650,64759,60470,55.1,1,0.0,2024-11-17,2024-11-19,Express,Processing
436466691,50681,50871,180.04,2,0.1,2024-06-24,2024-06-29,Standard,Delivered
514008800,84337,91327,133.23,4,0.0,2023-08-13,2023-08-16,Standard,Delivered
836872507,63401,85660,165.61,2,0.05,2024-03-09,2024-03-11,Standard,Returned
117811159,16606,70404,54.89,1,0.05,2023-04-23,2023-04-25,Overnight,Delivered
690884707,54743,56455,113.55,2,0.05,2023-09-29,2023-09-30,Overnight,Processing
573885859,63401,58467,33.48,4,0.15,2023-12-08,2023-12-09,Overnight,Delivered
532387352,82564,87863,76.22,5,0.05,2023-10-29,2023-10-31,Overnight,Delivered
794007506,72903,24559,62.7,1,0.0,2024-11-28,2024-11-29,Two-Day,Delivered
208482276,63401,39683,221.82,4,0.05,2023-03-09,2023-03-14,Overnight,Delivered
984836978,16606,45162,128.84,2,0.0,2023-08-14,2023-08-20,Two-Day,Returned
740286632,63401,10407,32.62,5,0.15,2023-10-22,2023-10-28,Overnight,Returned
838665572,72903,32312,85.63,1,0.0,2023-11-09,2023-11-16,Express,Delivered
113673918,33822,72206,112.7,1,0.0,2024-04-11,2024-04-13,Two-Day,Delivered
916323767,64759,11275,152.56,4,0.1,2023-06-24,2023-06-30,Standard,Shipped
217452325,70433,12279,146.14,3,0.0,2023-09-11,2023-09-15,Express,Delivered
427064197,50681,53997,118.63,3,0.1,2023-04-07,2023-04-08,Two-Day,Returned
491152693,84337,11777,208.66,3,0.15,2024-05-13,2024-05-16,Two-Day,Processing
739674758,84337,24779,74.78,5,0.15,2024-11-10,2024-11-17,Standard,Delivered
336497651,33822,28564,95.73,1,0.0,2024-02-25,2024-03-03,Overnight,Delivered
195857213,72903,59516,163.3,3,0.15,2023-07-31,2023-08-06,Overnight,Processing
829141955,30475,53410,103.85,4,0.0,2023-06-29,2023-07-02,Two-Day,Delivered
658429212,22456,54993,210.2,1,0.05,2023-02-12,2023-02-17,Overnight,Processing
218316226,70433,75395,232.54,2,0.05,2023-12-22,2023-12-25,Express,Processing
699299168,33822,31313,82.87,3,0.0,2023-10-24,2023-10-29,Two-Day,Delivered
333351264,63401,87735,39.62,4,0.0,2024-04-09,2024-04-10,Standard,Shipped
995618851,70433,16540,70.34,3,0.0,2023-12-27,2024-01-02,Express,Delivered
887109809,72903,66629,150.45,1,0.0,2023-10-05,2023-10-07,Express,Delivered
367070195,50681,98932,162.89,4,0.05,2024-04-29,2024-05-02,Standard,Delivered
433650030,82564,83912,114.6,3,0.1,2023-11-06,2023-11-11,Express,Returned
245696833,71567,82651,57.89,3,0.0,2023-07-24,2023-07-27,Two-Day,Processing
